"pchids" "biosyn_class" "organism_name" "mibig_accession" "ncbi_tax_id" "compounds.chem_struct" "compounds.compound" "compounds.molecular_formula"
"9829143" "NRP" "Aspergillus nidulans FGSC A4" "BGC0001399" 227321 "[H][C@@](CC(C)C)(NC(=O)[C@]([H])(CCC(N)=O)NC(=O)[C@]([H])(CC(N)=O)NC(=O)C[C@H](O)CCCCCCCCC)C=O" "fellutamide B" "C27H49N5O7"
"6436023" "Polyketide" "Aspergillus terreus NIH2624" "BGC0001400" 341663 "C[C@@H]1[C@]([C@H]([C@](O1)(C)/C=C(\C)/C=C/C=C/C=C/C2=C(C(=CC(=O)O2)OC)C)O)(C)O" "citreoviridin" "C23H30O6"
"57134655" "NRP" "Talaromyces islandicus" "BGC0001402" 28573 "[H][C@@]12[C@H](Cl)[C@H](Cl)CN1C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC)NC2=O)C1=CC=CC=C1" "cyclochlorotine" "C24H31Cl2N5O7"
NA "NRP" "Talaromyces islandicus" "BGC0001402" 28573 "CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](Cl)[C@H](Cl)CN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1" "hydroxy-cyclochlorotine" "C25H33Cl2N5O7"
NA "NRP" "Talaromyces islandicus" "BGC0001402" 28573 "CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1" "cyclotine" "C24H33N5O7"
NA "NRP" "Talaromyces islandicus" "BGC0001402" 28573 "CC[C@@H]1NC(=O)[C@@H]2[C@H](Cl)CCN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1" "cyclochlorotine B" "C24H32ClN5O7"
NA "NRP" "Talaromyces islandicus" "BGC0001402" 28573 "CC[C@@H]1NC(=O)[C@@H]2[C@H](Cl)[C@H](Cl)CN2C(=O)[C@H](C)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1" "deoxy-Cyclochlorotine" "C24H31Cl2N5O6"
"3035292" "Polyketide" "Aspergillus fumigatus Af293" "BGC0001403" 330879 "CC1=CC2=C(C(=C1)OC)C(=O)C3(O2)C(=CC(=O)C=C3OC)C(=O)OC" "trypacidin" "C18H16O7"
"5376187" "Polyketide" "Penicillium rubens Wisconsin 54-1255" "BGC0001404" 500485 "C/C=C/C=C/C(=O)C1=CC(=C(C(=C1O)C)O)C" "sorbicillin" "C14H16O3"
"105539882" "NRP" "Streptomyces canus" "BGC0001406" 58343 "C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N2CC[C@@H]([C@H]2C(=O)N/C(=C/C3=CNC4=CC=CC=C43)/C(=O)N[C@H](C(=O)N[C@H](C(=O)N5CC[C@H]([C@H]5C(=O)O1)O)[C@H](C(C)C)O)[C@H](C)C6=CNC7=CC=CC=C76)O)C)[C@H](C)O)NC(=O)[C@H](CO)NC(=O)C[C@@H](C(=O)O)N" "telomycin" "C59H77N13O19"
"5458473" "NRP" "Streptomyces muensis" "BGC0001414" 1077944 "C[C@@H]1C[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)N([C@H](C(=O)NCC(=O)OC([C@@H](C(=O)N[C@H](C(=O)N2C1)CC(C)C)N(C)C(=O)[C@@H]4C[C@H](CN4C(=O)[C@H](C(C)C)N(C)C(=O)C)C)C)CC(C)C)C)C(C)C)C)CC(C)C" "griselimycin" "C57H96N10O12"
"5464477" "NRP" "Serratia marcescens subsp. marcescens Db11" "BGC0001415" 273526 "COC1=CC(=O)N(C1)C(=O)C2CSC(=N2)C(CO)NC(=O)C3=CSC(=CN=O)N3" "althiomycin" "C16H17N5O6S2"
"101647494" "NRPPolyketide" "Streptomyces sp. ZJ306" "BGC0001435" 1469403 "[H][C@]12C[C@@H](C)[C@@H](CC)[C@]1([H])C=C[C@]1([H])[C@H]3C\C=C/C(=O)NCCC[C@@H]4NC(=O)C(=C4O)C(=O)\C=C\[C@@H]3C[C@]21[H]" "ikarugamycin" "C29H38N2O4"
"146354" "NRP" "Pseudomonas fluorescens" "BGC0001437" 294 "OC1=C(O)C(=CC=C1)C(=O)N[C@H]1[C@@H](CC2=CC=C(C=C2)N(=O)=O)OC1=O" "obafluorin" "C17H14N2O7"
"122204527" "Other" "Kitasatospora cystarginea" "BGC0001440" 58350 "CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)C1OC(=O)C1C(C)C)C(C)C)C(O)=O" "cystargolide A" "C18H30N2O6"
"122204528" "Other" "Kitasatospora cystarginea" "BGC0001440" 58350 "CC(C)[C@H](NC(=O)[C@@H](NC(=O)C1OC(=O)C1C(C)C)C(C)C)C(O)=O" "cystargolide B" "C17H28N2O6"
"25053219" "Other" "Streptomyces sp." "BGC0001441" 1931 "CC[C@H](C)[C@H]1[C@@H](OC1=O)C(=O)N[C@H]1C[C@@H]1C[C@H](NC(=O)[C@H](C)N)C(O)=O" "belactosin A" "C17H27N3O6"
"10666031" "Other" "Streptomyces sp." "BGC0001441" 1931 "CC[C@H](C)[C@H]1[C@@H](OC1=O)C(=O)NCCC[C@H](NC(=O)[C@H](C)N)C(O)=O" "belactosin C" "C16H27N3O6"
"443600" "NRP" "Streptomyces sp. strain ATCC 14903" "BGC0001442" 1931 "[H][C@@](CCCCC)(CC(=O)NO)C(=O)N[C@@]([H])(C(C)C)C(=O)N1CCC[C@H]1CO" "actinonin" "C19H35N3O5"
"10054339" "NRPPolyketide" "Actinomadura atramentaria DSM 43919" "BGC0001443" 1120936 "[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@H]1CCCNN1C(=O)[C@H](CCCCC)CC(=O)NO)C(=O)CC" "matlystatin A" "C22H40N4O5"
"10808295" "Polyketide" "Aspergillus flavus NRRL3357" "BGC0001446" 332952 "CC(=O)CC(O)C1=C(O)C2=C(C=C1O)C(=O)C1=C(C(O)=CC(O)=C1)C2=O" "asparasone A" "C18H14O8"
"132282518" "NRP" "uncultured bacterium" "BGC0001448" 77133 "C[C@@H]1C[C@H]2C(=O)NC([C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N2C1)C(C)C)C(C)C(=O)O)CC(=O)O)C(C(=O)O)O)CCCCN)C(C)C)NC(=O)[C@H](C(C)C(=O)O)NC(=O)/C=C/C=C\CCC(C)C)C" "malacidin A" "C56H88N12O20"
"132282519" "NRP" "uncultured bacterium" "BGC0001448" 77133 "CCC(C)CC/C=C\C=C\C(=O)N[C@@H](C(C)C(=O)O)C(=O)N[C@H]1C(NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)C(C)C)CCCCN)C(C(=O)O)O)CC(=O)O)C(C)C(=O)O)C(C)C)C)C" "malacidin B" "C57H90N12O20"
"11710200" "NRPPolyketideAlkaloid" "Thermothelomyces thermophilus" "BGC0001449" 78579 "C[C@H]1C=C[C@H]2CCCC[C@@H]2[C@H]1C(=O)[C@H]3[C@H]4[C@@]5([C@@H](CCN5C3=O)C(=O)O4)O" "ucs1025a" "C20H25NO5"
"14101198" "NRP" "Candidatus Burkholderia crenata" "BGC0001451" 1074049 "CCC(=O)N[C@@H]([C@@H](C(C)C)O)C(=O)O[C@@H]([C@H]1C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)O[C@@H](C(=O)N(C(=C)C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)C)C)C)C)CC2=CC=CC=C2)NC(=O)C)C(C)C)[C@@H](C)OC)C)C(C)C" "FR900359" "C49H75N7O15"
"2973" "Other" "Streptomyces argillaceus" "BGC0001453" 41951 "CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O" "desferrioxamine" "C25H48N6O8"
"54680783" "NRPPolyketide" "Streptomyces argillaceus" "BGC0001455" 41951 "C[C@@H]1[C@H](OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C" "antimycin" "C13H14O5"
NA "NRP" "Streptomyces caniferus" "BGC0001457" 285557 "C\C=C(/C)\C=C\C(=O)N[C@@H]([C@H](C)C1=CC=CC=C1)C(=O)O[C@H](C)[C@@H](C)C(O)=O" "jomthonic acid A" "C22H29NO5"
"101885532" "NRP" "Streptomyces caniferus" "BGC0001457" 285557 "C/C=C/C=C/C(=O)N[C@@H]([C@H](C)C1=CC=CC=C1)C(=O)O[C@H](C)[C@@H](C)C(=O)O" "jomthonic acid B" "C21H27NO5"
"101885533" "NRP" "Streptomyces caniferus" "BGC0001457" 285557 "C/C=C(\C)/C=C/C(=O)N[C@@H]([C@H](C)C1=CC=CC=C1)C(=O)O[C@H](C)CC(=O)O" "jomthonic acid C" "C21H27NO5"
"122222708" "Other" "Salinispora tropica CNB-440" "BGC0001458" 369723 "CCCCCCCCCCCCCCO[P@]1(=O)OC[C@@H]2COC(=O)C2=C(CCC)O1" "salinipostin G" "C23H41O6P"
"195570" "NRP" "Amycolatopsis regifaucium" "BGC0001459" 546365 "CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC=C(O4)C=C1)OC1CC(C(C(O1)C)O)(C)N)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)O)O)O" "decaplanin" "C72H86ClN9O28"
"195570" "NRP" "Amycolatopsis decaplanina DSM 44594" "BGC0001460" 1284240 "CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC=C(O4)C=C1)OC1CC(C(C(O1)C)O)(C)N)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)O)O)O" "decaplanin" "C72H86ClN9O28"
"16132294" "NRP" "Amycolatopsis coloradensis" "BGC0001462" 76021 "C[C@H]1[C@@H]([C@@H](C[C@@H](O1)O[C@H]2[C@H]3C(=O)N[C@@H](C4=CC(=CC(=C4C5=C(C=CC(=C5)[C@H](C(=O)N3)NC(=O)[C@H]6C7=CC(=C(C(=C7)OC8=C(C=C2C=C8)Cl)O[C@H]9C([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1C[C@H]([C@H]([C@@H](O1)C)O)N)OC1=CC=C(C=C1)[C@H]([C@H](C(=O)N[C@H](C(=O)N6)C1=CC=C(C=C1)O)NC(=O)[C@@H](C1=CC=C(C=C1)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)NC)O)O)O)O)C(=O)O)N)O" "avoparcin" "C83H92ClN9O31"
"4605890" "Other" "Pseudoalteromonas sp. PS5" "BGC0001464" 1437473 "C1(=C(NC(=C1Br)Br)Br)Br" "tetrabromopyrrole" "C4HBr4N"
"133055" "NRPPolyketide" "Fischerella sp. PCC 9431" "BGC0001467" 1173023 "CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](OC(=O)[C@H]1C)C(C)C" "hapalosin" "C28H43NO6"
"70685091" "Other" "Streptomyces cinnamoneus" "BGC0001468" 53446 "[H][C@](O)([C@@](C)(O)CO)[C@@]12NC(=O)[C@@](O)(NC1=O)C(=C)CCO2" "bicyclomycin" "C12H18N2O7"
"71459810" "NRP" "Brevibacillus sp. Leaf182" "BGC0001469" 1736290 "[H][C@@]12CSC(=N1)C1=CSC(=N1)C1=CSC(=N1)C1=CSC(=N1)[C@@H](C)NC(=O)[C@@]([H])(NC(=O)[C@@H](CC1=CC=CC=C1)NC2=O)[C@@H](C)CC" "marthiapeptide A" "C30H31N7O3S4"
"91617669" "RiPP" "Streptomyces bernensis" "BGC0001472" 1337893 "C/C=C\1/C2=NC(=C(O2)C)C(=O)NC(=C)C(=O)N[C@H](C(=O)NC(=C)C3=NC(=C(O3)C)C(=O)NC(=C)C(=O)NC(=C)C4=NC(=CO4)C5=C(C=CC(=N5)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C6=NC(=CS6)C(=O)N[C@H](C(=O)N1)[C@@H](C)O)C(C)(C)O" "berninamycin A" "C51H51N15O15S"
"73753386" "Polyketide" "Aspergillus terreus NIH2624" "BGC0001475" 341663 "CC(=C1CCC23C1CCC(C(C2)OC3)(C(=O)O)O)C" "aspterric acid" "C15H22O4"
"90469739" "NRPPolyketide" "Streptomyces sp. ID38640" "BGC0001477" 1265399 "CC1=CC2C(CCC(C2O)O)C(C1CCC(C)C(/C(=C/CC(/C=C/C(C)C(/C=C/CC(/C(=C/CC(CC3CCCN3C(=N)N)O)/C)O)O)O)/C)O)(C)/C(=C\4/C(=O)CNC4=O)/O" "lydicamycin" "C47H74N4O10"
"161532" "Other" "Streptomyces sp. ID38640" "BGC0001478" 1265399 "C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O" "desferrioxamine E" "C27H48N6O9"
"133562467" "NRP" "Nostoc punctiforme PCC 73102" "BGC0001479" 63737 "CC[C@H](C)[C@@H]1NC(=O)[C@@H](CCCCNC(=O)[C@H](CCC2=CC=C(O)C=C2)NC(=O)CN(C)C(=O)[C@H](CCC2=CC=C(O)C=C2)NC1=O)NC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O" "anabaenopeptin NZ857" "C45H59N7O10"
NA "NRP" "Nostoc punctiforme PCC 73102" "BGC0001479" 63737 "O=C(NCCCC[C@@H](NC(N[C@@H](CC1=CC=CC=C1)C(O)=O)=O)C2=O)[C@H](CCC3=CC=C(O)C=C3)NC(CN(C)C([C@@H](NC([C@@H](N2)[C@@H](CC)C)=O)CCC4=CC=CC=C4)=O)=O" "nostamide A" "C45H59N7O9"
"123132247" "Other" "Streptomyces sp. RM-5-8" "BGC0001483" 1429103 "CC(=CCC1=CC2=C(C=C1)C(=CN2)C(=O)O[C@H]3[C@@H]([C@H](C=C(O3)C(=O)O)O)O)C" "5-isoprenylindole-3-carboxylate β-D-glycosyl ester" "C20H21NO7"
"172675" "Polyketide" "Cladonia uncialis subsp. uncialis" "BGC0001489" 180999 "C[C@@H]1CC2=CC(=CC(=C2C(=O)O1)O)O" "6-hydroxymellein" "C10H10O4"
"132512204" "Polyketide" "Couchioplanes caeruleus subsp. caeruleus" "BGC0001491" 56427 "C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC/2CC3C(C(CC(O3)(CC(CC(CC(CC(CC(CC(CC(=O)OC(C(/C=C\C=C/C=C\C=C/C=C\C=C/C=C2)C)C(C)CCC(CC(=O)C4=CC=C(C=C4)NC)O)O)O)O)O)O)O)O)O)C(=O)O)O)N)O[C@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O" "67-121C" "C65H98N2O24"
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin M" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin N" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin O" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin P" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin Q" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin R" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin S" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin T" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin U" NA
NA "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 NA "abyssomicin V" NA
"132967547" "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 "C[C@H]\1C[C@](C(=O)C[C@H]\2[C@H]3[C@@H]([C@@]4([C@H](C[C@]3(C(=O)O4)OC(=O)/C2=C1\O)C)C)O)(C)O" "abyssomicin W" "C20H26O8"
"132967548" "Polyketide" "Streptomyces sp. LC-6-2" "BGC0001492" 1676287 "C[C@@H]1C[C@]2([C@@H](C=C1C)/C=C/C(=O)O)C(=C(C(=O)O2)C(=O)[C@@H](C)CC(=O)C)O" "abyssomicin X" "C20H24O7"
"124080858" "RiPP" "Streptomyces sp. NRRL S-146" "BGC0001506" 1463884 "CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CC(=O)NCC(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)NCC(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC=C(C=C5)O)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O)CC(=O)N)CC7=CNC8=CC=CC=C87" "anantin B1" "C88H109N21O22"
"124080861" "RiPP" "Streptomyces sp. NRRL S-146" "BGC0001506" 1463884 "CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CC(=O)NCC(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)NCC(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC=C(C=C5)O)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)O)CC(=O)N)CC6=CNC7=CC=CC=C76" "anantin B2" "C79H100N20O21"
"101252260" "Terpene" "Aspergillus stellatus" "BGC0001547" 1549217 "CC1=C[C@H]2[C@](C[C@H]3C4[C@]2(CC[C@@H](C4(C)C)OC(=O)C)C(=O)O3)([C@]5([C@@]1(C(=C(C5=O)C)O)C)C(=O)OC)C" "citreohybridonol" "C28H36O8"
"124080860" "RiPP" "Streptomyces albulus" "BGC0001548" 68570 "C[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N1)CC(C)C)CC(C)C)CC(C)C)C(=O)N[C@@H](CCCNC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)O)CC(=O)N" "citrulassin A" "C69H120N20O21"
"102048821" "NRPPolyketide" "Streptomyces sp. JV178" "BGC0001553" 858632 "C[C@@H]1C[C@@H]2[C@H]3C[C@H]4/C=C/C(=C5C(=O)[C@H](CCCNC(=O)/C=C/C[C@@H]4[C@H]3C=C[C@H]2[C@@H]1C(=O)C)NC5=O)O" "clifednamide A" "C29H36N2O5"
"132489951" "NRPPolyketide" "Moorea producens JHB" "BGC0001560" 1454205 "CC(C)[C@@H](/C=C(\C)/C(=O)O)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N=C(N)N" "cryptomaldamide" "C18H33N5O5"
"131801640" "RiPP" "Prochloron didemni" "BGC0001576" 1216 "CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@@H]2[C@@H](SC[C@H]3C(=O)N[C@@H](CNCCCC[C@H](NC(=O)[C@H]4[C@@H](SC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](SC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)[C@@H](C)O)[C@H](C(=O)O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)CC)C(C)C)C)C(=O)N3)CO)C)NC(=O)[C@H](CCC(=O)O)[N+](C)(C)C)C)C(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N1)CC5=CC=CC=C5)C)C(C)C" "divamide A" "C87H138N21O28S3+"
"131801638" "RiPP" "Prochloron didemni" "BGC0001577" 1216 "CC[C@H](C)[C@H]1C(=O)N[C@H]2CS[C@H]([C@@H]3C(=O)N[C@H]4CS[C@H]([C@H](C(=O)N[C@H](C(=O)N1)C)NC(=O)[C@@H](NC(=O)[C@@H]5CCCN5C(=O)CNC(=O)[C@@H](NC(=O)[C@H](CNCCCC[C@H](NC(=O)[C@@H]([C@@H](SC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CO)C)NC(=O)[C@H](CCC(=O)O)[N+](C)(C)C)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC2=O)[C@H](C(=O)O)O)[C@@H](C)O)C(=O)O)NC4=O)CO)[C@@H](C)CC)C)C" "divamide B" "C79H128N21O29S3+"
"10199" "Polyketide" "Stachybotrys chlorohalonata IBT 40285" "BGC0001626" 1283841 "C1C2=CC=CC=C2C(=O)N1" "isoindolinone" "C8H7NO"
"124080857" "RiPP" "Streptomyces sp. NRRL S-118" "BGC0001645" 1463881 "C[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(=O)N[C@H](C(=O)N1)CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)NCC(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)CO)CCC(=O)N" "lagmysin" "C67H109N19O21"
"70678967" "Other" "Tannerella forsythia 92A2" "BGC0001651" 203275 "C[C@H]([C@H]([C@H]1[C@@H]([C@H](C[C@](O1)(C(=O)O)O)O)N)N)O" "legionaminic acid" "C9H18N2O6"
"124080863" "RiPP" "Nocardiopsis alba DSM 43377" "BGC0001655" 1245473 "CC(C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N1)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCC(=O)NCC(=O)N[C@H](C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)CC6=CC=CC=C6)CC7=CNC8=CC=CC=C87)CC(=O)N)CCCNC(=N)N)C(=O)O)C(C)C)CCCNC(=N)N" "LP2006" "C88H121N27O24S2"
"132967468" "Polyketide" "Nostoc sp. UIC 10110" "BGC0001663" 1929948 "CCCC[C@@H]1CCCCC[C@H](C2=CC(=C([C@H](CCCCC[C@H](C3=CC(=C1C(=C3)O)O)C)CCCCO)C(=C2)O)O)C" "merocyclophane C" "C36H56O5"
"132967469" "Polyketide" "Nostoc sp. UIC 10110" "BGC0001663" 1929948 "C[C@@H]1CCCCC[C@@H](C2=C(C=C(C=C2O)[C@@H](CCCCC[C@@H](C3=C(C=C1C=C3O)O)CCCCO)C)O)CCCCO" "merocyclophane D" "C36H56O6"
"124080859" "RiPP" "Streptomyces cattleya NRRL 8057 = DSM 46488" "BGC0001673" 1003195 "C1[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CO)CC2=CC=C(C=C2)O)CC3=CN=CN3)CC4=CNC5=CC=CC=C54)CC(=O)O)CC6=CC=C(C=C6)O)CC7=CN=CN7)C(=O)N[C@@H](CC8=CNC9=CC=CC=C98)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O" "moomysin" "C131H139N33O32"
NA "NRP" "Xenorhabdus budapestensis" "BGC0001698" 290110 NA "nevaltophin A" NA
NA "NRP" "Xenorhabdus budapestensis" "BGC0001698" 290110 NA "nevaltophin B" NA
NA "NRP" "Xenorhabdus budapestensis" "BGC0001698" 290110 NA "nevaltophin C" NA
"132509319" "NRP" "Xenorhabdus budapestensis" "BGC0001698" 290110 "CCC(C)C(=O)C(=O)N(C)[C@@H](C(C)C)C(=O)NCCC1=CNC2=CC=CC=C21" "nevaltophin D" "C22H31N3O3"
"101837580" "PolyketideTerpene" "Aspergillus novofumigatus IBT 16806" "BGC0001708" 1392255 "C[C@H]1CCC2[C@@]([C@]13C[C@]4([C@@H]([C@@H]5[C@H]6[C@](OC5=O)(O[C@@]4(O6)O3)C)C)C)(C=CC(=O)OC2(C)C)C=O" "novofumigatonin" "C25H32O8"
"45359507" "Polyketide" "Aspergillus nidulans FGSC A4" "BGC0001722" 227321 "CC(=CCC/C(=C/CC/C(=C/COC1=C(C=C2C(=C1O)CNC2=O)OC)/C)/C)C" "aspernidine A" "C24H33NO4"
"6450320" "Other" "Streptomyces paulus" "BGC0001731" 285551 "C/C=C(/C(=O)O[C@@H]1[C@H](OC([C@@H]([C@@H]1O[C@@H]2C[C@H]([C@H]([C@H](O2)C)O)OC)O)C3(CC(=O)C(=C(C3=O)C(=O)O)N)O)COC(=O)C)\N=C=S" "paulomycin" "C27H34N2O15S"
"102453304" "Other" "Xenorhabdus nematophila ATCC 19061" "BGC0001757" 406817 "C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OC2=CC=C(C=C2)/C=C/[N+]#[C-])O)O)NC(=O)C" "rhabduscin" "C17H20N2O5"
"132507841" "Polyketide" "Amycolatopsis sp." "BGC0001759" 37632 "C[C@@H]1[C@H](/C=C/O[C@@]2(C(=O)C3=C(O2)C(=C(C4=C3C(=C(C5=C4O[C@@](/C=C\C=C(\[C@H]([C@H]([C@H]([C@H]([C@@H]1OC(=O)C)C)O)C)O)/C)(C(=O)N5)C)O)O)O)C)C)OC" "rifamorpholine A" "C37H45NO13"
"132507842" "Polyketide" "Amycolatopsis sp." "BGC0001759" 37632 "C[C@@H]1[C@H](/C=C/O[C@@]2(C(=O)C3=C(O2)C(=C(C4=C5C(=CC(=C43)O)NC(=O)[C@@](O5)(CC(=O)[C@@H]6C[C@@H]6[C@@H]([C@H]([C@H]([C@H]([C@@H]1O)C)O)C)O)C)O)C)C)OC" "rifamorpholine B" "C35H43NO12"
